,school_name,major_name,major_link,salary
688,私立明志科技大學,視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=230201,39290
689,私立明志科技大學,工業設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=230303,39290
690,私立明志科技大學,經營管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=340303,44450
691,私立明志科技大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520101,51440
692,私立明志科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520103,51440
693,私立明志科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520201,52180
694,私立明志科技大學,化學工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520401,45070
695,私立明志科技大學,材料工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520501,40540
696,私立明志科技大學,工業工程與科技系統工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520601,50700
697,私立明志科技大學,環境與安全工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5097000000&mid=520905,41640
698,私立景文科技大學,應用外語系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=220303,36760
699,私立景文科技大學,視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=230201,37530
700,私立景文科技大學,會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340201,42600
701,私立景文科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340301,40710
702,私立景文科技大學,國際貿易暨商務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340401,42390
703,私立景文科技大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340501,40140
704,私立景文科技大學,理財與稅務規劃系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340521,40140
705,私立景文科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=340802,0
706,私立景文科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=480109,48380
707,私立景文科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=520103,46400
708,私立景文科技大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=520114,48740
709,私立景文科技大學,旅館管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=810101,34130
710,私立景文科技大學,餐飲管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=810103,34130
711,私立景文科技大學,旅遊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=810214,34130
712,私立景文科技大學,觀光與會議展覽學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=810222,0
713,私立景文科技大學,環境科技與物業管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5106000000&mid=859910,0
714,私立聖約翰科技大學(新埔),應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=220312,35520
715,私立聖約翰科技大學(新埔),創意設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=230111,28950
716,私立聖約翰科技大學(新埔),數位文藝系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=230119,28950
717,私立聖約翰科技大學(新埔),數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=230203,0
718,私立聖約翰科技大學(新埔),企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=340301,38210
719,私立聖約翰科技大學(新埔),國際商務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=340403,37080
720,私立聖約翰科技大學(新埔),財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=340501,34610
721,私立聖約翰科技大學(新埔),行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=340802,0
722,私立聖約翰科技大學(新埔),時尚經營管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=349981,0
723,私立聖約翰科技大學(新埔),資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=480109,46490
724,私立聖約翰科技大學(新埔),醫護資訊學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=489903,43700
725,私立聖約翰科技大學(新埔),電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520101,50160
726,私立聖約翰科技大學(新埔),電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520103,50160
727,私立聖約翰科技大學(新埔),資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520114,43700
728,私立聖約翰科技大學(新埔),資訊與通訊系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520164,50160
729,私立聖約翰科技大學(新埔),機械與電腦工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520220,48940
730,私立聖約翰科技大學(新埔),工業工程與科技系統工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=520601,46230
731,私立聖約翰科技大學(新埔),老人服務事業系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=760225,0
732,私立聖約翰科技大學(新埔),觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=810201,0
733,私立聖約翰科技大學(新埔),休閒運動與管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5112000000&mid=810504,0
734,私立致理科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=220312,37870
735,私立致理科技大學,應用日語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=220321,37870
736,私立致理科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=230203,33000
737,私立致理科技大學,會計與資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340201,39690
738,私立致理科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340301,40020
739,私立致理科技大學,國際貿易暨商務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340401,42410
740,私立致理科技大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340501,38980
741,私立致理科技大學,保險金融系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340605,42530
742,私立致理科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=340802,33070
743,私立致理科技大學,科技管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=349901,31120
744,私立致理科技大學,財經法律學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=380201,0
745,私立致理科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=480109,39420
746,私立致理科技大學,資訊網路系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=480201,41930
747,私立致理科技大學,休閒遊憩規劃與管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5123000000&mid=810210,27720
748,私立醒吾科技大學,表演藝術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=210707,0
749,私立醒吾科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=220312,0
750,私立醒吾科技大學,時尚造型設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=230117,0
751,私立醒吾科技大學,數位內容與動畫設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=230206,0
752,私立醒吾科技大學,商業設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=230302,0
753,私立醒吾科技大學,資訊傳播工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=320105,29750
754,私立醒吾科技大學,時尚產業經營管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340128,0
755,私立醒吾科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340301,40340
756,私立醒吾科技大學,國際商務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340403,37120
757,私立醒吾科技大學,財務金融學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340501,36530
758,私立醒吾科技大學,理財經營管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340527,36530
759,私立醒吾科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=340802,0
760,私立醒吾科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=480109,40930
761,私立醒吾科技大學,資訊科技應用學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=480503,35000
762,私立醒吾科技大學,餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=810102,34210
763,私立醒吾科技大學,觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=810201,34210
764,私立醒吾科技大學,旅運管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5124000000&mid=810216,34210
765,私立亞東技術學院,工商業設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=230301,31500
766,私立亞東技術學院,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=340802,41250
767,私立亞東技術學院,醫務管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=340901,0
768,私立亞東技術學院,工業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=349906,0
769,私立亞東技術學院,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=480109,41710
770,私立亞東技術學院,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=520101,48830
771,私立亞東技術學院,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=520103,48830
772,私立亞東技術學院,通訊學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=520126,48830
773,私立亞東技術學院,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=520201,47610
774,私立亞東技術學院,材料與纖維學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=520703,40120
775,私立亞東技術學院,護理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5125000000&mid=720601,41400
776,私立東南科技大學,表演藝術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=210707,28000
777,私立東南科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=220312,38720
778,私立東南科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=230203,28000
779,私立東南科技大學,創意產品設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=230317,28000
780,私立東南科技大學,室內設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=230401,28000
781,私立東南科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=340301,38650
782,私立東南科技大學,行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=340802,0
783,私立東南科技大學,工業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=349906,0
784,私立東南科技大學,資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=480101,38530
785,私立東南科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=480109,38530
786,私立東南科技大學,數位遊戲設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=480305,0
787,私立東南科技大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520101,44660
788,私立東南科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520103,44660
789,私立東南科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520201,48530
790,私立東南科技大學,機電科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520221,48530
791,私立東南科技大學,營建與空間設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520328,47510
792,私立東南科技大學,環境工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=520901,41710
793,私立東南科技大學,能源與冷凍空調工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=529902,40400
794,私立東南科技大學,餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=810102,27810
795,私立東南科技大學,觀光事業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=810202,27810
796,私立東南科技大學,觀光與生態旅遊系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=810244,27810
797,私立東南科技大學,休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5126000000&mid=810508,0
798,宏國德霖科技大學,應用英語學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=220312,34800
799,宏國德霖科技大學,創意產品設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=230317,0
800,宏國德霖科技大學,室內設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=230401,0
801,宏國德霖科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=340301,35910
802,宏國德霖科技大學,不動產經營學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=349916,0
803,宏國德霖科技大學,會展與觀光系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=3499100,0
804,宏國德霖科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520103,41280
805,宏國德霖科技大學,光電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520106,41280
806,宏國德霖科技大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520114,43980
807,宏國德霖科技大學,電腦通訊學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520130,41280
808,宏國德霖科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520201,44560
809,宏國德霖科技大學,土木工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=520301,41040
810,宏國德霖科技大學,餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=810102,31250
811,宏國德霖科技大學,餐飲廚藝系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=810111,31250
812,宏國德霖科技大學,休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5138000000&mid=810508,0
813,私立黎明技術學院,表演藝術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=210707,0
814,私立黎明技術學院,流行設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=230103,0
815,私立黎明技術學院,時尚造型設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=230117,0
816,私立黎明技術學院,創意產品設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=230317,0
817,私立黎明技術學院,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=340301,31830
818,私立黎明技術學院,時尚經營管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=349981,0
819,私立黎明技術學院,資訊科技學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=480101,34300
820,私立黎明技術學院,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=480109,34300
821,私立黎明技術學院,數位多媒體系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=480313,40330
822,私立黎明技術學院,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=520101,43020
823,私立黎明技術學院,電資研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=520122,43020
824,私立黎明技術學院,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=520201,42620
825,私立黎明技術學院,車輛工程系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=520202,0
826,私立黎明技術學院,化工與材料工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=520403,0
827,私立黎明技術學院,旅館管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=810101,0
828,私立黎明技術學院,餐飲管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=810103,0
829,私立黎明技術學院,觀光與休閒管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=810201,0
830,私立黎明技術學院,化妝品應用系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5142000000&mid=810802,30000
831,華夏科技大學,數位媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=230203,34910
832,華夏科技大學,室內設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=230401,34910
833,華夏科技大學,企業管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=340301,35550
834,華夏科技大學,資產與物業管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=349911,0
835,華夏科技大學,資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=480109,44690
836,華夏科技大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=520101,46320
837,華夏科技大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=520103,46320
838,華夏科技大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=520114,42280
839,華夏科技大學,機械工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=520201,43910
840,華夏科技大學,化學工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=520401,0
841,華夏科技大學,建築學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=580101,39900
842,華夏科技大學,化妝品應用系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5150000000&mid=810802,0
843,台北海洋科技大學,表演藝術系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=210707,0
844,台北海洋科技大學,時尚造型設計管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=230141,28500
845,台北海洋科技大學,數位遊戲與動畫設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=230142,28500
846,台北海洋科技大學,視覺設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=230201,28500
847,台北海洋科技大學,經營管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=340303,0
848,台北海洋科技大學,資訊科技與通訊學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=520128,0
849,台北海洋科技大學,輪機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=520214,0
850,台北海洋科技大學,食品科技與行銷系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=620619,0
851,台北海洋科技大學,健康促進與銀髮保健系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=760223,0
852,台北海洋科技大學,健康照顧社會工作系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=760308,0
853,台北海洋科技大學,餐飲管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=810103,29980
854,台北海洋科技大學,旅遊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=810214,29980
855,台北海洋科技大學,海洋休閒觀光系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=810220,29980
856,台北海洋科技大學,遊輪休閒事業管理學位學程,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=810240,29980
857,台北海洋科技大學,海洋運動與遊憩學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=810505,29120
858,台北海洋科技大學,海空物流與行銷系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=840121,37620
859,台北海洋科技大學,航海系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5151000000&mid=840304,37620
860,私立馬偕醫學院,醫學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5154000000&mid=720101,0
861,私立馬偕醫學院,聽力學與語言治療研究所,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5154000000&mid=720405,0
862,私立馬偕醫學院,護理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5154000000&mid=720601,0
863,法鼓文理學院,佛教學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5175000000&mid=220804,0
864,國立宜蘭大學,外國語文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=220301,38420
865,國立宜蘭大學,應用經濟與管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=349966,0
866,國立宜蘭大學,電機工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520101,48570
867,國立宜蘭大學,電子學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520103,48570
868,國立宜蘭大學,資訊工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520114,0
869,國立宜蘭大學,機電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520226,48030
870,國立宜蘭大學,生物機電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520239,48030
871,國立宜蘭大學,土木工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520301,44060
872,國立宜蘭大學,化工與材料工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520403,40230
873,國立宜蘭大學,環境工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=520901,39150
874,國立宜蘭大學,生物技術與動物科學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=620207,34950
875,國立宜蘭大學,園藝學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=620301,34950
876,國立宜蘭大學,食品科學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=620601,34950
877,國立宜蘭大學,森林暨自然保育學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=621001,34950
878,國立宜蘭大學,休閒產業與健康促進學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5029000000&mid=810532,0
879,私立佛光大學,中國文學與應用學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=220213,31150
880,私立佛光大學,外國語文學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=220301,31150
881,私立佛光大學,佛教學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=220804,31150
882,私立佛光大學,史學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=220901,31150
883,私立佛光大學,哲學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=221101,31150
884,私立佛光大學,文化資產與創意學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=229908,31150
885,私立佛光大學,產品與媒體設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=230312,0
886,私立佛光大學,應用經濟系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=310102,31800
887,私立佛光大學,社會學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=310301,31800
888,私立佛光大學,未來與樂活產業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=310311,31800
889,私立佛光大學,心理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=310501,31800
890,私立佛光大學,公共事務學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=310808,31800
891,私立佛光大學,傳播學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=320102,0
892,私立佛光大學,管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=340306,0
893,私立佛光大學,資訊科技應用學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=480503,0
894,私立佛光大學,健康與創意素食產業學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5134000000&mid=810127,0
895,私立蘭陽技術學院(復興),應用外語系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=220303,39530
896,私立蘭陽技術學院(復興),室內設計學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=230401,0
897,私立蘭陽技術學院(復興),理財與保險管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=340610,0
898,私立蘭陽技術學院(復興),行銷流通管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=340802,0
899,私立蘭陽技術學院(復興),數位行銷系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=349958,0
900,私立蘭陽技術學院(復興),資訊管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=480109,37610
901,私立蘭陽技術學院(復興),電腦應用工程系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=480501,0
902,私立蘭陽技術學院(復興),數位生活創意系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=480523,0
903,私立蘭陽技術學院(復興),機電工程學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=520226,0
904,私立蘭陽技術學院(復興),創意產品科技應用系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=520262,0
905,私立蘭陽技術學院(復興),建築學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=580101,41180
906,私立蘭陽技術學院(復興),餐旅行銷管理學系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=810102,31250
907,私立蘭陽技術學院(復興),觀光旅遊系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=810242,31250
908,私立蘭陽技術學院(復興),健康休閒管理系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=810514,0
909,私立蘭陽技術學院(復興),化妝品應用系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=810802,0
910,私立蘭陽技術學院(復興),時尚美容設計系,https://www.104.com.tw/jb/career/department/view?degree=3&sid=5141000000&mid=810821,0
